Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-3.76E+02,1.49E+02,-1.11E+01,3.03E+01,4.78E+00,1.50E+01,2.85E-01,9.64E+00,-1.90E+00,5.77E+00,-2.17E+00,1.42E+00,1.86E+00
-379.3303,148.85423,-12.107257,29.630932,6.2857933,14.339821,-0.51187646,7.610734,-2.5596507,4.238066,-3.1613615,0.74385804,0.97267497
-3.81E+02,1.50E+02,-1.21E+01,2.92E+01,7.65E+00,1.49E+01,-3.03E-01,6.51E+00,-3.22E+00,3.81E+00,-3.16E+00,4.37E-01,5.46E-01
-3.73E+02,1.47E+02,-8.67E+00,2.89E+01,7.16E+00,1.44E+01,2.65E-01,9.05E+00,-2.26E+00,4.91E+00,-3.46E+00,9.98E-01,1.34E+00
-3.74E+02,1.47E+02,-9.33E+00,2.93E+01,7.26E+00,1.42E+01,1.28E-01,8.44E+00,-2.20E+00,4.96E+00,-3.25E+00,9.85E-01,1.65E+00
-374.4087,147.69147,-9.641546,29.171604,7.2448907,14.461317,0.5928833,8.422154,-2.218224,4.5503283,-3.1883183,1.2966081,1.1601431
-374.87814,148.87021,-9.609245,29.07178,7.1275535,15.005272,0.5449915,8.506759,-2.6524894,4.087863,-3.3258226,0.71235514,1.2605253
-3.75E+02,1.49E+02,-1.05E+01,2.95E+01,6.54E+00,1.53E+01,7.36E-02,8.75E+00,-2.75E+00,4.93E+00,-2.92E+00,1.03E+00,1.36E+00
-374.84152,147.64575,-11.244558,30.163769,5.8891582,15.464432,0.46865562,9.744153,-2.3764875,5.782396,-2.1509974,2.2420373,1.3437532
-374.61447,148.37654,-11.156602,30.804377,5.7162395,16.110699,0.8658214,10.086102,-2.5936418,6.1018615,-2.1292598,2.3421023,1.8514768
-372.35474,150.06721,-8.975542,32.532333,6.389841,16.962193,2.3201585,11.444745,-0.9347906,6.761407,-1.0487666,2.2364655,2.9992044
-167.39851,121.18458,-119.09942,28.2919,-25.354351,11.785735,-14.409343,17.966333,-7.2959933,-6.534004,-5.0796065,-5.382698,-1.3344774
-49.973373,104.42616,4.3142757,14.064848,2.3301666,-2.6994605,-2.989107,-5.6000676,-5.2238693,-3.931231,-7.453468,-4.4241633,-7.243483
-3.5042253,99.78716,6.93894,17.538446,4.962305,-0.7176639,-0.9256001,-4.0401273,-3.5761328,-1.8082191,-4.608625,-2.8455732,-7.315462
23.970392,90.333084,9.222959,18.550262,5.4776335,1.504984,0.13745113,-2.8089607,-3.086612,-0.8897231,-4.9286017,-2.547876,-6.648442
25.923506,88.80036,5.2881165,17.166697,2.9783716,2.618248,-2.2237668,-1.8472756,-6.403484,-1.1347226,-7.703787,-2.451803,-6.372361
17.90565,92.49478,2.6866097,17.261042,0.44379398,1.797228,-4.4246917,-1.0970953,-8.104835,-2.4358618,-8.875092,-2.0166612,-7.4551206
14.240023,88.91327,3.6437056,14.074342,-0.19365762,0.8357718,-5.255604,-2.3971646,-8.597698,-2.6487572,-8.889658,-3.1618338,-8.796858
-2.31E+02,1.71E+02,-1.20E+01,-4.14E+00,-8.92E+00,5.88E+00,1.33E+01,2.57E+00,-8.71E+00,-6.56E+00,-3.71E+00,1.55E+01,-1.24E-01
-188.44954,181.09473,-39.57711,-24.30278,-25.044643,6.957066,27.650543,10.593147,-3.689435,-6.0023127,-0.7079615,26.172575,1.2710236
-225.0198,165.53987,-24.00354,-10.147942,-8.991901,7.708436,11.648791,9.162138,0.58850974,-4.0918756,1.6029679,20.423536,-3.84022
-208.52524,160.42152,-28.564268,-5.582122,-9.515789,16.298964,13.11294,-2.618906,-3.8934417,-0.5290519,6.4984593,17.224636,-7.962959
-3.85E+02,6.97E+01,-2.77E+01,-1.72E+01,-8.05E+00,7.06E+00,-5.29E+00,8.61E-02,1.95E+00,1.15E+01,1.79E-01,-1.47E+00,-1.27E+00
-3.35E+02,1.49E+02,6.25E+00,2.38E+01,1.17E+01,1.47E+01,-3.31E-01,1.67E+01,-1.11E+00,6.24E+00,-3.33E+00,8.11E-01,-5.53E+00
-189.13936,135.08926,-11.923649,27.426447,3.7989945,17.29403,-7.2122097,19.451414,-3.1014287,12.0035715,-3.8135936,2.2613966,-3.4722354
-155.80817,127.61046,-11.045492,26.246395,1.4949489,17.763418,-6.4505568,20.070349,-3.1842139,13.009839,-3.3729212,3.962137,-2.740765
-156.45288,126.77793,-11.438911,26.49013,1.9883938,17.420076,-6.390138,20.028004,-4.326057,11.874736,-3.4545298,4.2468233,-2.743458
-156.31653,126.95159,-10.961757,26.810606,2.5521219,17.557451,-6.5898323,20.248583,-4.2463336,11.815607,-3.258581,4.2629204,-2.5706182
-155.80376,127.83686,-10.653792,27.028961,2.73627,17.521553,-6.8298197,19.769659,-4.4057264,12.102777,-3.576588,3.7677193,-2.849401
-156.51747,127.39934,-10.920238,27.24103,2.1108522,16.70355,-6.8036757,19.5093,-4.76112,11.895387,-4.0678124,3.4867854,-3.3776164
-156.39522,127.28445,-10.900787,27.409168,2.1845472,17.229181,-7.003444,19.593632,-4.1785417,12.062301,-3.2625654,4.5123143,-2.4880426
-2.48E+02,1.38E+02,-5.46E+00,2.39E+01,6.21E+00,1.44E+01,-4.08E+00,1.84E+01,-1.52E+00,1.09E+01,-1.90E-02,3.98E+00,-2.43E+00
-413.11194,137.75978,11.21549,21.09754,9.341163,8.44689,2.1891,18.66272,0.8058152,5.5100574,0.6831231,3.694677,-5.0325513
-155.3345,126.6021,-10.332931,26.991617,3.175063,16.842669,-6.938059,19.63703,-2.7106383,12.551205,-3.4353762,2.710765,-2.6047165
-155.27893,126.51084,-10.439791,27.231953,2.9186497,16.437439,-6.7941074,19.38965,-3.3741095,12.381021,-2.843828,3.3180566,-2.1464255
-155.31212,127.080086,-11.302,26.793634,1.9540056,17.096807,-7.220881,19.242071,-4.4414473,12.772367,-2.7455742,4.4018254,-2.4840672
-154.74265,127.27855,-11.468298,26.708014,2.0968666,17.246405,-6.5519137,19.579885,-4.315661,12.653953,-2.6640863,4.4522686,-2.431495
-155.5706,127.01209,-11.337202,27.100286,2.4692955,17.23864,-6.659196,19.502789,-4.7166514,11.694394,-3.7071643,4.043554,-2.660158
-155.67809,126.91167,-10.576666,27.280092,2.6731973,17.458208,-7.1735425,19.48141,-4.2732487,11.813494,-3.899019,4.0208807,-2.796201
-155.6715,127.255135,-10.402516,27.171606,3.064307,17.771778,-6.717816,20.367853,-3.504655,11.919937,-3.7252262,4.262379,-2.448474
-155.89217,127.628174,-10.708217,26.611929,2.4905822,17.794647,-6.555402,20.4821,-3.0258965,12.4918785,-3.7001882,3.8430133,-2.4831147
-113.945366,121.861404,-11.760766,21.469278,6.590994,17.571476,-8.261196,18.20856,3.2231388,6.5354795,-9.008539,-4.1038704,-3.9897983
-114.314445,122.09565,-12.658801,20.573465,6.4937563,16.992968,-8.084406,18.85405,2.8723,4.9886107,-9.565382,-2.0575273,-3.3501332
-114.11768,121.84752,-11.364984,20.081594,6.279438,17.343645,-7.7605276,17.864424,2.9132218,6.8827577,-8.920173,-2.7239614,-3.5427487
-114.16889,121.87497,-11.893854,20.119236,5.855225,17.313154,-8.29045,17.304836,2.4284868,7.4810967,-8.264308,-3.171525,-3.8865592
-114.051414,121.993744,-12.049784,20.12466,5.4326305,18.049276,-8.052371,17.592602,2.257478,7.708348,-8.0218725,-3.3241196,-3.7929134
-113.90754,121.098694,-12.90658,20.34414,5.1691794,18.377888,-7.876934,17.41697,2.2197201,8.3947,-8.219345,-3.66702,-3.5079029
-130.98848,123.30621,-6.989355,23.021124,3.8093863,18.033092,-5.6829786,17.284586,-0.70624584,11.190835,-4.381965,0.62064713,-4.5914702
-113.85716,120.37639,-13.223189,20.56923,4.804691,18.517933,-8.262224,16.918098,2.262124,8.261286,-8.048028,-3.8152883,-4.010945
-119.44845,119.03276,-9.459228,22.115215,4.5630064,18.098316,-6.582624,16.790316,0.15307136,7.7104487,-4.1800647,-0.86469615,-3.583685
-139.97632,123.78956,-8.49998,24.116018,3.2652955,17.12191,-5.1379294,19.502382,-3.6038,11.025116,-3.4980145,4.1331005,-2.870388
-140.90384,124.40728,-9.256225,25.225935,2.5206695,17.384174,-5.045934,20.514708,-4.227362,10.990872,-3.2959843,4.8535275,-2.4947658
-125.496025,124.36983,-8.078487,21.779762,3.1602578,17.292704,-5.586478,17.191252,1.2160678,9.615131,-5.732685,-1.6968278,-4.5876594
-142.43262,124.36243,-9.586443,25.903997,2.1069353,18.223026,-5.407088,20.255829,-4.368356,11.268444,-3.2196035,4.1326394,-2.9486818
-142.21149,124.324104,-9.394226,25.889654,1.8881465,17.787262,-5.441226,19.813967,-4.5526037,11.421682,-3.0388625,4.720136,-2.8199358
-142.15543,124.27924,-9.37175,26.169523,2.1358757,17.830341,-6.022396,19.67606,-4.431199,11.38177,-3.1384976,4.8619957,-1.7972761
-142.26001,124.25485,-9.691291,25.624819,1.5439898,17.304941,-6.0885367,20.133846,-4.6282206,11.430435,-3.1139402,4.570926,-1.7310334
-143.14914,124.78723,-9.924735,25.364336,1.4968195,17.938046,-5.308293,20.623562,-4.492451,11.906151,-3.253399,4.2047005,-2.0337045
-142.89555,124.86976,-10.281286,25.233675,1.418314,17.407225,-5.6780753,19.81322,-4.7539988,11.396206,-3.2586772,4.371534,-2.272319
-121.632225,123.89801,-9.891221,21.347609,2.8695893,17.555107,-5.9458036,17.710276,1.54816,8.53567,-6.7101536,-3.9038012,-4.0669494
-142.63788,125.431694,-9.196331,26.24518,1.9300056,16.991747,-5.64077,20.283648,-4.320609,11.526696,-3.2012093,4.6942835,-3.110836
-142.36748,125.75447,-9.429846,26.753517,2.3642218,17.195826,-5.4080153,20.42242,-4.178171,11.4063635,-3.57167,4.04147,-3.6246588
-142.88261,125.57542,-9.353167,27.047092,2.419952,17.26952,-5.66627,20.463472,-4.0290794,11.846191,-3.2664742,4.2201314,-3.3871891
-142.81898,124.78935,-9.426398,26.298862,1.8187926,16.980274,-5.9430857,20.392456,-4.0011754,11.804846,-2.8806956,4.7115207,-3.038292
-118.33919,122.347115,-11.019136,21.314497,6.280578,18.037008,-6.5445647,16.712042,1.0333782,7.4528556,-7.4692225,-3.5360982,-3.1795683
-114.443954,122.56796,-11.529763,22.130814,5.97488,17.692078,-7.226289,17.269796,2.7538743,7.092477,-7.8861217,-3.0597212,-4.074481
-179.26627,115.948586,-4.9344287,25.98768,8.20614,21.7723,-7.4194155,14.520962,-3.841183,7.6860456,-8.224898,-4.649883,-10.887313
-136.97021,123.910835,-6.522227,23.762089,4.594749,18.911573,-6.017115,17.817331,-2.6802282,11.406269,-4.5896,1.2309048,-4.923194
-1.29E+02,1.24E+02,-6.55E+00,2.31E+01,3.77E+00,1.80E+01,-5.67E+00,1.68E+01,-3.13E-01,1.06E+01,-4.97E+00,-1.18E-01,-5.00E+00
-124.40149,124.78951,-8.224985,22.05371,3.0971305,17.060034,-5.767009,17.121237,1.0562744,9.194093,-6.335967,-2.5245705,-4.7888346
-120.574974,124.26694,-9.903509,21.250793,3.1214006,17.600534,-6.0402155,17.799047,1.3309628,8.166297,-6.910834,-4.4777303,-4.064342
-119.24564,123.02706,-10.362929,21.51226,5.3788266,17.97455,-6.4808764,17.011358,0.68668693,7.44178,-7.243654,-4.4833097,-3.304183
-117.416046,122.843445,-10.844891,21.864815,6.5474353,18.018364,-6.966962,16.357988,0.78833675,6.862182,-8.031371,-3.677123,-3.7239058
-3.35E+02,1.49E+02,6.88E+00,2.38E+01,1.21E+01,1.45E+01,-8.33E-02,1.65E+01,-1.20E+00,5.88E+00,-3.46E+00,3.97E-01,-5.73E+00
-112.714775,122.433846,-11.9021435,22.075388,5.865211,17.928818,-7.2567344,15.996873,3.1047533,5.971636,-8.930943,-3.8618531,-4.164037
-112.73442,122.662056,-11.462474,22.017538,5.9285164,17.939442,-7.6375656,16.568953,3.096954,6.757899,-9.553732,-4.4632816,-3.6718075
-113.590126,122.280525,-11.467197,21.595858,6.675492,17.476114,-8.3283615,18.105303,2.9804459,6.156997,-9.275651,-4.5211577,-4.3656907
-114.07379,122.424515,-12.107545,21.069048,6.8621535,17.284763,-8.278471,18.890656,2.6995575,5.035816,-9.261535,-3.1215918,-4.325341
-113.90625,122.654785,-12.413318,20.760044,6.5189576,17.022104,-8.206492,18.662188,2.6393015,4.81732,-9.852762,-2.3704777,-3.6677635
-141.79262,124.430885,-9.293218,25.677258,2.012765,17.651918,-4.9532547,20.620543,-4.536234,10.806189,-3.5337284,4.3667245,-2.8454213
-142.03107,124.77428,-9.239331,26.097126,2.1625624,18.305113,-5.237809,20.265081,-4.641691,10.935848,-3.67855,3.598966,-3.3533456
-141.19447,125.2624,-9.227719,25.869812,2.0004208,18.071602,-5.809368,19.793694,-4.5776577,11.002435,-2.7853374,4.456609,-2.978731
-141.53802,125.194275,-9.007186,25.831402,1.8707187,17.778767,-5.714005,19.581318,-4.6192274,10.830113,-2.8700376,4.9725947,-2.6461802
-141.86667,124.81438,-9.072281,26.067976,1.8896992,17.607815,-5.505475,19.5575,-4.808563,11.007334,-3.3544452,4.532723,-3.0123541
-141.92857,124.65435,-9.513583,26.344938,2.290217,17.84005,-6.2301207,19.28415,-4.8205357,11.429738,-3.2920818,4.4908595,-2.8300123
-133.74986,119.63189,-4.9960213,22.431606,5.988108,14.108099,-3.5729825,16.528437,-2.23943,9.289629,-2.838139,2.950066,-3.460603
-136.13544,120.94759,-5.62013,22.783726,5.1842375,14.239299,-3.8472884,17.33396,-2.7550344,10.575256,-2.8360252,3.1627984,-3.5791986
-138.30484,123.123276,-7.1296325,23.30303,3.7097373,15.80553,-4.72379,18.513079,-3.874538,10.599006,-3.3423045,3.5193675,-3.590001
-133.28851,122.80819,-6.719644,26.415384,5.04895,19.00494,-6.8790927,17.520267,-4.1877365,9.882782,-5.7561045,1.540373,-5.2098494
-133.8965,122.64778,-7.4730854,24.171274,4.24042,18.163467,-6.986896,17.086695,-3.197615,9.426767,-5.309902,1.7922684,-5.0510135
-1.30E+02,1.22E+02,-7.77E+00,2.34E+01,4.42E+00,1.87E+01,-6.51E+00,1.62E+01,-4.55E-01,9.85E+00,-5.01E+00,4.71E-02,-4.90E+00
-126.115585,123.599144,-8.856248,22.207367,3.972379,18.90182,-5.978008,16.204067,1.2551243,9.228398,-6.1503453,-2.0547757,-4.6154757
-122.40663,123.53499,-9.8096285,20.50092,3.2429185,18.0467,-5.7935634,16.753405,1.5678806,8.048987,-7.7248664,-3.425854,-3.9262087
-119.62763,122.83714,-10.357106,21.418638,4.447774,18.13414,-6.207995,15.854159,0.5480098,7.1525292,-8.343292,-3.0325553,-2.8206148
-117.16573,122.095345,-11.072636,22.258076,5.4890356,18.56273,-6.673769,15.886883,0.40411907,5.835995,-8.574175,-2.4775538,-2.7403457
-115.16208,121.99396,-11.838822,21.088545,4.853531,18.359234,-7.3047876,16.999807,1.4680856,5.1533384,-8.767357,-3.1906335,-3.6085727
16.552559,87.7921,-52.181416,-1.6404724,-32.94573,-0.60109854,-9.710471,-0.7360351,-3.6938484,-3.9281704,-9.153335,-6.4012117,-4.236282
-194.32405,58.167778,-18.254587,-1.5378389,-15.348453,-5.141696,-10.515607,1.1480203,-27.325407,-7.735743,-7.8032727,-2.1843674,6.857378
-296.47333,107.91756,-34.48864,-4.7044363,-15.548983,-5.1008244,-21.674215,-9.492868,-14.402516,-3.908226,-12.7575445,-11.42781,-15.565599
-2.50E+02,8.84E+01,-4.35E+01,2.24E+00,-1.15E+01,-4.21E+00,-2.34E+01,-2.02E-01,-1.20E+01,-9.24E+00,-1.09E+01,-5.04E+00,-1.75E+01
-253.37189,85.76808,-32.603348,12.272866,-9.293209,-9.241775,-23.66828,3.9645157,-10.13695,-15.33666,-14.815321,-2.422064,-14.503301
-236.638,82.20666,-27.151163,29.148403,-8.125019,1.0688229,8.692084,3.675007,-0.30740586,1.418896,-4.609103,8.132212,8.235682
-224.43906,90.94854,-32.628635,24.013876,-9.224476,-2.824788,3.9235158,-0.5411646,2.425159,7.9838357,-3.0706124,9.45342,8.655081
-220.90654,96.141075,-38.345318,21.866404,-8.764999,-3.0021188,2.8167117,0.40027922,0.43107623,7.4832997,0.8847787,9.421362,9.984409
-230.86516,110.35519,-34.683056,12.512748,-10.961077,-5.4753695,7.2845755,4.3755865,7.7283053,7.1441727,-9.056425,12.032167,8.975625
-216.47374,96.97383,-40.13271,24.398308,-13.67087,-4.080224,8.634565,-1.7803228,4.9485955,11.983102,-2.027611,9.830563,5.6503735
-197.76291,97.84419,-51.23022,18.981836,-8.837257,-1.7920702,6.1029816,-4.6270103,1.0551999,9.374883,-0.24088512,9.279952,8.160475
-198.05225,95.27005,-59.089973,14.992375,-12.387344,4.025986,9.700313,-4.4051433,1.394297,6.121661,0.3529899,6.9972763,7.011576
-226.49594,92.98071,-28.284073,16.350067,-5.374059,-5.077522,5.9002056,5.28851,3.899136,7.5303326,-3.0541906,6.2334423,4.2079825
-231.69653,79.510605,-43.0272,22.757254,1.0136263,6.975005,6.0819035,-0.44437563,2.022212,8.557478,0.9590772,12.757263,8.214283
-232.6996,86.12188,-29.516342,19.43097,-5.115854,3.055186,9.215143,-0.2942593,5.6525817,12.391874,-6.0986915,8.586275,1.0750831
-247.15692,78.78729,-21.314493,25.532457,-1.9906425,2.1186767,9.116758,7.160278,5.1898675,7.4127035,-5.335887,7.104013,0.84243387
-220.02644,85.62641,-42.730354,12.681796,-2.0911992,8.436636,6.286115,2.0689306,7.4178543,12.426846,-0.84782904,5.01372,-1.2180749
-210.71744,82.045525,-45.804577,14.548949,-5.333865,8.04313,5.298658,-3.0549948,7.8709526,11.711338,-1.5823176,5.7004294,-2.2427442
-232.01878,76.67749,-28.86544,18.908531,-5.9058313,9.293103,10.901911,3.0360467,4.545831,4.19011,-5.925777,7.916563,1.8842473
-231.85477,89.02645,-34.288654,9.276737,-1.066785,14.261425,11.386297,4.787365,4.224994,3.594553,-7.5520444,9.5809965,5.7982383
-230.15688,90.14634,-37.422195,11.077309,-0.60974306,6.2242885,7.2342057,5.0489864,4.254455,5.05822,-8.232161,10.648632,6.813256
-226.013,193.27519,-29.33,4.636453,-0.77936655,4.541681,1.9348325,8.254395,2.186311,3.173626,-4.346336,6.4035788,3.6594336
-218.23099,179.59708,-34.88427,3.076193,-2.084763,0.47205767,-1.7511401,9.167712,1.4734489,3.4423914,-10.175506,2.6249838,-1.6915114
-158.16014,146.46295,-19.418816,11.068382,-1.1335204,4.127521,0.77650476,6.0122795,1.5028318,7.443063,-2.4886155,5.873177,-2.572661
-317.61755,123.658325,-12.525018,2.744408,-6.6607184,8.311295,-9.998467,3.3956938,-1.4485406,13.746855,5.9875402,8.235049,7.7060323
-270.56116,120.4703,-9.98644,-20.827772,-19.572855,-0.9407007,-10.482283,2.0874462,-0.5067451,6.3212247,-5.01228,5.0804286,4.697075
-285.0953,132.84297,-14.015261,-16.303894,-14.46965,9.7461815,-2.384724,6.4142613,-8.698165,2.8103454,-2.6492429,5.8824997,2.3881526
-329.5143,102.75322,-12.259664,6.5322795,4.805273,17.380388,5.2870374,8.696015,1.3280573,7.9554653,2.4378476,7.254737,8.195213
-205.24535,57.367443,-3.1445174,23.94626,-10.618048,9.957943,-5.0165706,-1.8065895,-10.278834,6.081385,-3.5763967,-5.0584393,-7.6473637
-232.37415,69.09196,-6.479538,18.676888,-11.148382,11.023476,-6.2720447,0.776069,-7.9824514,2.4512813,-2.596121,1.069576,-4.147014
-242.69363,59.88472,-0.9247403,17.670221,-9.633713,11.019561,-1.3434722,3.070481,-8.566741,4.200966,-0.2975506,2.1922448,-6.76196
-3.24E+02,9.29E+01,1.09E-01,1.78E+01,-8.31E+00,1.21E+01,-6.30E+00,3.10E+00,-5.66E+00,4.12E+00,-1.69E+00,-2.08E-01,-5.25E+00
-3.08E+02,8.60E+01,-6.64E+00,2.24E+01,-9.76E+00,1.42E+01,-5.52E+00,7.59E-02,-7.76E+00,3.73E+00,-1.71E+00,-1.21E+00,-5.45E+00
-255.82776,81.84465,8.444705,15.028721,-8.542185,11.173893,-2.0953648,-0.640825,-7.5642924,1.2520604,-1.2451316,1.1773176,-4.222194
-268.34723,154.20082,-69.39984,12.371454,-30.104248,13.157295,-10.022214,1.1737345,10.142524,-1.1465493,10.93072,6.2187424,8.872239
-350.8889,71.08116,-2.5298748,-10.054675,-8.196818,-5.152338,-3.9890249,3.201193,-0.3611694,-5.0920954,2.0430822,3.1251605,-3.6040745
-449.0412,54.09135,-20.257797,-17.430017,-8.414449,-10.531339,-7.663636,2.4576209,5.4729934,-2.143083,1.6276889,3.1090477,-3.6413972
-3.87E+02,4.19E+01,-1.01E+01,-8.91E+00,-7.92E+00,-9.74E+00,-7.54E+00,2.98E-01,2.18E+00,-1.12E+00,-1.24E+00,1.17E+00,-2.69E+00
-477.27835,36.611637,-11.465059,-10.974326,-5.0553055,-4.110372,-4.346937,2.2182894,2.910831,-2.089968,1.9259202,3.444308,-2.0489824
-352.16455,104.97322,-47.3694,6.825475,-7.988074,3.8644583,17.516068,1.1929017,4.7516313,9.453797,-5.412521,8.327413,6.9260154
-3.77E+02,1.03E+02,-1.87E+01,3.23E+00,2.56E+00,2.22E+00,2.93E+00,5.66E+00,4.91E+00,1.08E+01,-1.82E+00,1.41E+01,-3.34E-01
-3.75E+02,1.07E+02,-2.22E+01,4.41E+00,7.91E-01,5.63E+00,2.27E+00,5.29E+00,4.22E+00,1.06E+01,-2.19E-01,1.76E+01,3.76E+00
-387.9137,116.63251,-28.890741,12.814485,-0.7000684,9.09108,8.09909,5.612452,3.084788,4.2245255,-7.028663,12.826618,3.0104494
-371.87436,111.12228,-41.96575,12.876362,-0.8297601,15.976083,6.4224277,-0.37340337,4.8463664,5.9222026,-5.1507072,13.3259945,4.007359
-3.63E+02,1.03E+02,-4.36E+01,8.87E+00,-6.45E-01,1.47E+01,3.02E+00,3.41E+00,-4.32E-02,9.05E+00,-5.02E+00,1.21E+01,3.29E+00
-3.79E+02,1.11E+02,-3.80E+01,9.71E+00,-3.75E+00,1.08E+01,8.89E+00,8.16E+00,1.04E-01,7.11E+00,-7.00E+00,1.13E+01,3.86E+00
-3.92E+02,1.03E+02,-1.95E+01,4.29E+00,8.19E+00,6.87E+00,4.71E+00,3.96E+00,2.87E+00,1.15E+01,-5.56E+00,7.14E+00,-3.72E-01
-292.6074,102.33262,-29.766253,6.697986,-2.8802762,8.925405,4.706876,-1.3226595,0.59046936,-1.8661859,-1.2745109,17.9923,4.6394086
-281.99432,117.97852,-9.954952,3.2478352,-1.0385995,12.1327915,7.543208,5.140787,3.727344,3.1502502,-2.6434424,5.5946884,-2.2124612
-280.01358,107.70146,-12.965132,6.6668396,-3.0907314,7.8591766,9.632601,0.9488231,4.156583,5.9996896,-1.0855844,6.557782,0.3746096
-260.29413,104.66201,-19.92573,4.7142286,-8.373377,11.457214,4.1186476,-4.645914,1.9426324,2.9136577,0.5005158,12.3001995,5.908896
-284.0797,116.50235,-42.959152,4.1575036,3.2668643,10.904999,2.564453,-0.43507588,-1.2800179,1.7737328,-5.0455055,11.506878,6.6044245
-3.13E+02,1.24E+02,-3.30E+01,3.11E+00,-8.16E-01,1.13E+01,3.20E+00,-3.45E-01,-1.76E-01,1.71E+00,-4.77E+00,8.71E+00,3.20E+00
-3.45E+02,1.22E+02,-1.24E+01,7.55E+00,1.13E-01,1.15E+01,4.32E+00,3.32E+00,3.19E+00,4.52E+00,-5.98E+00,6.60E+00,1.13E+00
-283.716,104.97805,-22.575563,-1.778623,-2.8630748,12.558176,10.384866,6.31423,-3.510074,4.527176,-4.2539167,16.0686,9.577748
-438.15073,83.07414,10.572496,-1.1479234,19.252308,30.050499,19.334246,28.064543,7.7403283,15.17036,1.492697,4.2003436,-13.661141
-426.6557,91.55134,4.191703,-13.196833,-21.326601,-20.487534,-6.1292944,-12.32478,-9.432079,2.184939,-3.1270869,-1.0544896,1.8570894
-509.75516,86.645676,-3.6826246,-13.170042,-25.029268,-22.251455,-4.059323,-16.45741,-15.543903,4.822752,-3.4738452,-0.6203362,10.469649
-533.7046,85.95238,-10.166234,-28.687834,-30.217316,-22.735823,-11.044681,-14.025978,-8.495332,8.355669,-2.8755934,1.4716963,10.7262
-586.9296,52.16099,-12.406136,-19.57395,-15.90764,-16.006678,-8.36961,-7.9783363,-6.8393493,3.84125,-0.6748716,3.1063826,8.887968
-299.03445,151.38329,-22.955585,4.976015,-2.347652,11.103965,10.968145,17.19862,10.440642,10.57602,3.1336818,9.399475,5.6299844
-303.75223,155.02853,-25.80716,4.8727016,-7.4000983,9.465917,14.033183,15.38255,9.987455,11.778003,5.0361524,9.975325,4.147454
-295.3161,143.31331,-28.97672,6.937083,-0.45232192,12.865087,15.844242,12.579502,9.274568,6.1557517,5.1788974,11.833645,7.499964
-312.54456,160.34908,-24.902761,-3.8349094,-4.6890793,10.038571,14.445821,19.750507,13.745347,9.700928,3.680103,10.060412,1.3629732
-325.61505,147.75389,-14.18107,5.1875815,4.4192686,16.923674,8.524831,10.900433,8.406622,12.850669,6.517244,10.363109,6.482313
-334.4522,155.40257,-9.303726,-7.6437125,1.5621405,19.348896,8.991081,12.385313,12.843383,13.412806,2.8788579,6.6984143,4.9847665
-312.85974,161.23108,-10.101492,6.222883,7.509489,24.436522,9.233261,7.7083344,12.365478,7.049312,2.5871,9.754084,4.4743695
-304.36557,156.25952,-26.790968,10.464846,4.9461527,19.363642,9.222365,8.253596,12.292362,4.4477253,3.4787097,16.392677,7.7104774
-3.57E+02,1.22E+02,-1.22E+01,1.06E+01,-6.22E+00,-2.31E+00,-8.24E+00,-1.48E+01,-3.09E+00,3.85E+00,6.84E-03,3.22E-01,-2.72E+00
-338.67227,100.75476,-11.48636,8.868952,-30.72828,7.868202,-8.831955,-10.597277,-2.216333,-7.9703517,-2.0986412,-0.71161014,7.928267
-328.4273,111.716896,-27.00112,9.105006,-28.972515,13.546068,-7.5514107,-13.999046,0.97904235,-5.534658,-3.1628509,4.0489635,8.695789
